RK,YEAR,NAME ,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
710,Sr,"Kwan Cheatham, Jr.",Akron,MAC,72.1,2.1,2.4,109,20.1,52.4,54.8,5.9,23.2,11.4,15.8,3.3,1,17.4,0.437,0.386
711,Jr,Colton Weisbrod,Lamar,Slnd,80.6,2.1,-2.1,103.8,24.3,49.8,56,9.8,20.2,5.7,19,0.8,0.9,66.4,0.503,0.167
712,Fr,Lamar Peters,Mississippi St.,SEC,57.4,2.1,2.7,101.3,25.2,49.8,53.2,1.8,8.3,27.4,20.6,0.7,2.6,28.2,0.419,0.366
713,Sr,Kyle Toth,Cal Poly,BW,65.4,2.1,1,117.9,15.5,56,56.8,1.7,10.2,7.2,5.5,0.3,1.1,7.5,0.422,0.427
714,So,Kentrell Barkley,East Carolina,Amer,80.8,2.1,3.7,100.3,24.3,46.7,52,6.3,18.4,19.4,18.6,1.4,1.9,57.1,0.442,0.342
715,Fr,AJ Brodeur,Penn,Ivy,76.9,2.1,3.4,101.5,24.7,53.9,55,6.7,18.7,14.1,18.6,9.1,1.9,27.1,0.533,0.421
716,Sr,Noah Allen,Hawaii,BW,75.5,2.1,1.9,100.1,26.9,51.7,56,3.4,20,16.6,19.8,0.6,2.1,33.7,0.551,0.303
717,Jr,Devon Hall,Virginia,ACC,67.4,2.1,4.5,105.6,19.1,47.3,51.3,3.1,17.3,14,13.1,0.6,1.3,27.3,0.428,0.372
718,Sr,RaShid Gaston,Xavier,BE,45.2,2.1,3.3,113.2,20.8,59,58.8,15.8,22.5,7,16.7,3.2,0.5,46.7,0.59,0
719,Jr,Jacob Van,Air Force,MWC,71.2,2.1,-1,107.6,19.9,50.8,57.6,0.9,9.2,20.3,18.2,0.1,1.1,47.7,0.475,0.383
720,Sr,Tahjere McCall,Tennessee St.,OVC,72.2,2.1,5.5,97.7,29.1,45.3,50.7,5.2,11.5,34.4,23.1,2.2,5,64.4,0.464,0.25
721,Jr,George King,Colorado,P12,69.5,2.1,0.8,106.3,19.9,54.4,56.1,8,19.4,4.9,17.9,0.8,0.9,25.9,0.517,0.388
722,Jr,Deven Simms,Arkansas St.,SB,64.2,2.1,3.3,101.4,27.6,48.4,52.9,5.2,16.4,15.6,17.6,1.5,2.4,42.7,0.489,0.3
723,Sr,Isaac Williams,Mississippi Valley S,SWAC,70.7,2.1,-1.4,110,21.5,48.1,51.1,4.5,9.7,6.9,6.5,0.5,1.7,17.7,0.435,0.355
724,Sr,Dane Pineau,Saint Mary's,WCC,57.8,2.1,5.5,117.1,16,62.4,61.8,12.7,19.6,5.9,18.8,4.8,2.5,33.3,0.672,0.227
725,Fr,Cassius Winston,Michigan St.,B10,51.5,2.1,3.3,106.1,23.5,49.7,54.8,1,8.6,46.7,26.5,0.7,2.1,38.5,0.45,0.38
726,Sr,Brett Bisping,Siena,MAAC,81.2,2.1,1.1,107.9,19.3,52.8,56.4,8.9,24.8,9.4,20,1.5,2,33.4,0.517,0.372
727,Sr,Darell Combs,IUPUI,Sum,81.1,2,-2.4,100.5,26.2,47.5,51.4,1.7,7.5,17.9,16.7,0.2,1.3,29.2,0.479,0.312
728,Jr,Darral Willis Jr.,Wichita St.,MVC,41.1,2,4.3,109.4,28.9,53.7,58.6,11.9,21,8.5,18.2,5.5,1.4,55.4,0.539,0
729,Fr,Will Rayman,Colgate,Pat,72.5,2,-0.2,101.5,26.3,52.9,56.1,6,13.6,8.4,16.9,1.7,1.4,39.5,0.489,0.384
730,Jr,Isaac Neilson,Utah Valley,WAC,54.6,2,4,112.7,20.9,59.3,61.2,15.9,27.3,7.5,18,6.7,1.4,40.5,0.603,0.346
731,Jr,Bosko Kostur,Bryant,NEC,50,2,0.2,117.2,20.6,55.7,61.9,5.5,14.7,10.2,15.2,0.9,1.4,47.7,0.509,0.418
732,So,Zylan Cheatham,San Diego St.,MWC,53.9,2,3.9,108.6,22.3,52.6,58.9,10.9,19.4,13,21.3,2.9,2.6,65.3,0.543,0.182
733,Jr,Niem Stevenson,Texas Tech,B12,50,2,4.5,109,21.9,51.2,53.4,4.4,18.3,14.1,12,0.8,1.7,41.7,0.485,0.375
734,Sr,Jordyn Martin,Northern Arizona,BSky,75.6,2,-0.6,107.2,22.5,54,56.6,12.5,20.1,9.6,17.9,0.9,1.3,36.3,0.527,0.5
735,Jr,Andre Walker,Loyola MD,Pat,82.5,2,1.1,97.5,27.6,44.9,50.5,2.1,12,27.5,21.8,0.8,2.8,29.2,0.321,0.385
736,Sr,Eric Nottage,FIU,CUSA,76.3,2,-0.2,104.2,22.9,52.7,56.5,4.2,12.9,21.3,22.9,0.2,2.3,26.4,0.517,0.361
737,Jr,Nigel Johnson,Rutgers,B10,63.6,2,3.6,102.1,23.2,44,47.5,1.6,12,16.8,13.5,0.3,2.6,28.1,0.38,0.361
738,Jr,Mike Williams,Rutgers,B10,65.7,2,3.4,107.7,18.8,45.6,48.7,8.3,12.8,9.1,12.4,1.3,2,24.1,0.462,0.299
739,So,Jeremiah Martin,Memphis,Amer,86.4,2,2.3,106.3,17.1,49.8,53.5,2.5,7.2,22.8,18.8,2.3,3,44.7,0.536,0.282
740,Fr,Mike Smith,Columbia,Ivy,79.7,2,-1,102.7,23.7,46.1,50.6,1.3,5.9,22.3,13.9,0,1.8,26.3,0.406,0.386
741,Sr,Drew Charles,UT Arlington,SB,58.3,2,2.2,120.1,15.1,55.7,57.4,3.2,7.4,10.3,10.2,0.2,1.6,16.1,0.51,0.38
742,Sr,Darien Fernandez,Jacksonville,ASun,75.5,2,-0.3,104.9,26.7,47.9,53.2,4.5,14,23.4,17.6,0.3,4.3,45.7,0.41,0.377
743,So,Ahmad Caver,Old Dominion,CUSA,88,2,2.9,101.9,22.9,45.3,48.1,1.7,10.1,29.4,16.4,0.7,2.3,33.5,0.352,0.368
744,Jr,Dusty Baker,Weber St.,BSky,46.4,2,2.8,127,17.6,66.4,70.6,3.2,9.7,14.2,16.9,0.2,1.6,58,0.5,0.506
745,So,Laquincy Rideau,Gardner Webb,BSth,73.3,2,5.2,98.8,29.9,50.5,53.1,5.3,15.6,33.4,22.8,1.1,5.6,63.2,0.488,0.375
746,So,Duop Reath,LSU,SEC,69.3,2,-0.1,100.7,21.9,52.8,53.9,8.2,16.6,5.8,18.5,5.7,1,25.3,0.535,0.314
747,So,Kason Harrell,Fort Wayne,Sum,73.5,2,1.6,119.4,15.2,61.8,63.8,2.8,10.1,8.6,16.2,2.5,1.7,16.5,0.541,0.435
748,Sr,Jeremy Hollowell,Georgia St.,SB,78.3,2,1.3,100.4,25.6,50.5,53.6,3.7,17.9,11.8,19,3.3,1.6,27.1,0.505,0.337
749,Jr,Evan Payne,Long Beach St.,BW,63.7,2,0.9,103.1,24.2,48.4,54.1,2.4,13.1,8.7,16.7,0.5,1.6,32.8,0.44,0.358
750,Jr,Deshawn Freeman,Rutgers,B10,67.1,2,2.6,101.3,23.1,49.3,52.4,10.9,20.1,7.2,19,3.5,2.1,47.8,0.488,0.375
751,Fr,Jerrick Harding,Weber St.,BSky,41.6,2,3.3,120.3,22.9,58.8,64.7,2.4,8.9,9.6,12.1,1,1.9,46.2,0.559,0.423
752,Jr,Shawn Anderson,Navy,Pat,67.8,2,2,101,26.5,44.3,49.5,5.7,14.2,24.5,17.8,0.3,2.7,55.1,0.482,0.214
753,Fr,De'Anthony Melton,USC,P12,67.3,2,6.3,108,19.1,48.3,53,6,13.6,22.5,19.7,3.9,4.1,47.2,0.51,0.284
754,So,Haanif Cheatham,Marquette,BE,63.3,2,1,106.7,19,49,55.2,3.4,14.5,14.5,18.5,0.5,1.6,50.7,0.491,0.325
755,So,Zach Jackson,Nebraska Omaha,Sum,66.7,2,0,116.5,16.5,54.5,60.4,5.8,11.4,5.9,14.8,0.4,1.6,53.1,0.46,0.447
756,Jr,Bashir Ahmed,St. John's,BE,67.3,2,-0.5,96.9,26.6,46.7,50.9,7.1,15.1,9.1,17.1,2.2,1.1,43.3,0.423,0.354
757,Jr,Shawn Johnson,Incarnate Word,Slnd,80.3,2,2.4,108.1,19.5,56.9,59.5,3.9,18.6,10.6,16.6,4.4,1.8,39.5,0.512,0.401
758,Fr,Justin Miller,Louisiana Lafayette,SB,61.4,2,-0.8,107.3,23,52.7,56.3,8.3,17,10.9,19.7,0.8,0.9,46.3,0.521,0.362
759,So,Anthony Townes,Pacific,WCC,52.8,2,2.1,106.1,23.4,53.9,55.2,11.8,23,5.4,14.4,4.4,1.7,29.8,0.539,0
760,Jr,Christian Terrell,Florida Gulf Coast,ASun,71.2,2,1.8,113.7,17.8,50.8,53.2,3.4,9.4,14.4,12.5,0.9,1.5,22.9,0.508,0.338
761,Fr,Charlie Moore,California,P12,71,2,1.5,96.3,26.8,45.5,50.7,1.4,6.3,27.2,22.7,0,2.3,37.6,0.412,0.354
762,So,Ryan Welage,San Jose St.,MWC,69.8,2,1.2,103.7,22.5,50.9,53.7,3.7,15.9,8.6,11.7,0.7,1.1,17.7,0.48,0.364
763,Jr,Bennett Koch,Northern Iowa,MVC,48.9,2,0.3,100.6,30.2,56.8,62.6,6.7,15.7,7,23.1,4.5,1.4,69.2,0.571,0
764,Fr,Lamar Stevens,Penn St.,B10,68.3,2,0.6,96.3,25.9,44.5,50.6,6.4,15.6,13.3,17.4,2.3,1.6,42.3,0.438,0.344
765,Jr,Noah Robotham,Akron,MAC,68.6,2,-0.7,114,15.6,49.5,55.5,1.2,7.1,17.4,16,0,1.5,45.3,0.388,0.381
766,Jr,Gibson Johnson,Hawaii,BW,61.6,2,1.5,105.4,24.8,52.3,55.7,10.1,13.3,14.9,16.8,2.8,1.3,47.9,0.559,0.172
767,Jr,Jovan Mooring,UNLV,MWC,73.7,2,0.4,100.7,23.8,46.8,53.2,0.6,9.2,29.4,20.2,0.3,2.1,46.8,0.377,0.372
768,Jr,Chima Moneke,UC Davis,BW,67.9,2,2.4,99.6,28.3,51.8,55.2,11.2,29.6,7.5,19.4,5.8,1.8,60.8,0.518,0
769,Sr,Sheldon Jeter,Pittsburgh,ACC,71.3,2,2.8,105.7,17.5,48.6,52.3,10,18.8,11.2,17.8,3.6,1.9,32.4,0.455,0.364
770,Sr,Ken Williams,South Alabama,SB,73.2,2,0,99.9,27.1,42.5,48.5,2.2,9,25.4,13.5,0.9,1.7,38,0.444,0.269
771,Jr,Mitchell Solomon,Oklahoma St.,B12,50.5,2,1.9,115.8,15.6,49.6,56,17.3,12.8,6.6,21.2,6.4,1.1,53.7,0.513,0
772,So,A.J. Turner,Boston College,ACC,77.3,1.9,2,112,14.1,52.8,54.2,2.3,10.1,17.3,13,0.8,1.1,17.4,0.49,0.371
773,Fr,Michael Weathers,Miami OH,MAC,71.4,1.9,2.4,91.7,37.2,44.7,51.6,2.6,13.8,40.7,24.9,6.1,3.5,49.4,0.481,0.208
774,Jr,Chase Foster,San Francisco,WCC,55.2,1.9,2.9,111.5,20.7,55.3,58.8,2.4,14.2,10.5,14.2,0.9,1.6,28.2,0.509,0.398
775,Jr,Zaynah Robinson,Norfolk St.,MEAC,85.5,1.9,0.1,106.7,21.2,44.8,49.5,1.2,8.8,27.1,12.5,0.4,2.6,30.8,0.407,0.331
776,Fr,Nijal Pearson,Texas St.,SB,82.3,1.9,1.2,101.3,24.1,48.1,52.3,6.5,13.8,16.1,17.1,1.5,2.4,37.7,0.458,0.359
777,Jr,Khadeem Lattin,Oklahoma,B12,58.3,1.9,5.2,107.6,18.5,51.6,56.6,10.8,17.8,3.6,18,9.7,2.7,54.9,0.516,0
778,Fr,Kari Jonsson,Drexel,CAA,61.7,1.9,1,118.4,14.7,62.7,64.6,1.4,7.7,13,18.4,0.4,2,18.1,0.549,0.437
779,Sr,Derreck Brooks,Central Arkansas,Slnd,78.1,1.9,0,103.7,22.3,49.5,52.6,5.2,18.8,18.9,17.1,3.5,1.3,19.7,0.459,0.364
780,Sr,Trey Kellum,Southeast Missouri S,OVC,53.4,1.9,-3.4,107.4,24.8,53.4,58.5,13.1,18.1,4.8,17.9,1.7,1.8,62.1,0.534,0
781,Jr,Brenton Scott,Indiana St.,MVC,77.6,1.9,2.9,94.6,27.9,45.1,48.6,1.1,15.2,17.6,11.9,0.5,2.7,30.4,0.384,0.351
782,Fr,De'Monte Buckingham,Richmond,A10,74.3,1.9,3.2,104.3,19.6,54.4,58.1,5.2,16.8,13.8,19.6,2.5,3.1,35.9,0.553,0.357
783,So,Rob Edwards,Cleveland St.,Horz,76.4,1.9,1.4,97.4,28.8,49,53.6,3.1,14.5,13.6,20.2,0.6,2.5,37.1,0.467,0.345
784,Jr,Traylin Farris,Portland St.,BSky,54.4,1.9,-0.8,118.3,19.4,59.7,60.9,7.7,18.3,3.9,9.6,4.7,1.6,57.9,0.605,0.2
785,So,Dainan Swoope,Elon,CAA,78,1.9,0.9,107.4,19.7,51.6,56.6,2.3,9.4,15.9,16.6,0.5,1.8,50.2,0.448,0.373
786,Jr,Dinos Mitoglou,Wake Forest,ACC,61.4,1.9,2.1,107.1,19,48.6,54.8,8.5,19.7,6.1,17.7,3,1.4,45.7,0.478,0.333
787,Sr,Jarred Jones,Loyola MD,Pat,77.2,1.9,1.2,97.8,27.5,46.5,51.5,5.7,21.2,15.5,19,4,2.5,39.9,0.466,0.3
788,Fr,Tyler Cook,Iowa,B10,47.5,1.9,-0.4,99.7,24.8,55.8,57.3,8.7,14.3,7.9,21.7,1.7,1.6,52.8,0.565,0.25
789,Fr,David DiLeo,Central Michigan,MAC,62.2,1.9,-0.8,119.7,14.7,53.8,56.8,5.7,14.7,4.8,9.4,0.4,1.4,20.1,0.429,0.381
790,Jr,Brandan Stith,Old Dominion,CUSA,54.1,1.9,5.4,107.9,22.5,50,53.3,12,20.3,10.9,14.4,7.8,2.1,54,0.503,0
791,So,Josh McFolley,Detroit,Horz,72.6,1.9,0.4,102.3,24,51.7,56.2,0.9,8.2,20.2,20.7,0.3,3.7,32.4,0.478,0.363
792,So,Elijah Long,Mount St. Mary's,NEC,85.7,1.9,0.5,96.2,27.9,46.6,51.7,1.6,16.1,27.4,20.7,0.2,2.7,41.2,0.424,0.382
793,Jr,Gabe Vincent,UC Santa Barbara,BW,56.4,1.9,0.6,97.1,25.6,43.3,46.8,2.8,10.5,17.7,11.9,0.2,1.5,22.8,0.395,0.309
794,Sr,Quinterian McConico,Alabama A&M,SWAC,72.9,1.9,-2.1,108.3,22.3,58.6,58.9,8.3,20.6,6.6,14.9,1.4,0.7,30.1,0.59,0
795,Jr,Tre'Shawn Thurman,Nebraska Omaha,Sum,74.7,1.9,-1.8,105.2,22.4,50.8,54.3,7.6,21.4,8.6,15.8,2.9,0.7,43.6,0.528,0.25
796,Sr,Tyrell Green,UNLV,MWC,61.4,1.9,1.5,104.7,22.6,47.9,52.2,5.7,17.6,10.1,12,0.5,1.4,28.8,0.452,0.341
797,Sr,Tarique Thompson,High Point,BSth,60.1,1.9,0.7,112.6,20.6,57.3,60.1,10.3,17,7.2,16.2,2.7,2.2,27.7,0.57,0.4
798,Sr,Ioannis Dimakopoulos,UC Irvine,BW,51.9,1.9,3.3,106.3,26.4,54.1,56.5,5.3,16,12.7,16.9,4.3,0.8,26.5,0.544,0.351
799,Sr,Anthony Vanhook,Charlotte,CUSA,54.2,1.9,1.1,107,22.2,48.4,53.4,7.9,20.4,21.4,15.8,2.1,2.5,48.4,0.486,0
800,Sr,Wesley Gordon,Colorado,P12,57.3,1.9,4.4,113.1,16.4,51.7,55.1,10.5,18.5,14.6,18,6.9,1.1,53.6,0.517,0.333
801,Sr,Elmo Stephen,FIU,CUSA,57.8,1.9,-1.1,112.5,18.6,54.7,56.7,2.9,10.6,7.1,12.2,0.3,0.6,20,0.5,0.386
802,So,Simi Socks,Incarnate Word,Slnd,75.4,1.9,-2.8,100.7,25.9,51.3,57.8,3.9,11.8,8.8,19.7,1.5,1.7,45.9,0.488,0.385
803,Jr,Austin Luke,Belmont,OVC,77.9,1.9,0.7,104.7,20.6,51,53.6,1.1,9.5,40.1,28.1,0,2.2,24.9,0.579,0.321
804,So,Barry Brown,Kansas St.,B12,81.6,1.9,3.8,98.5,20.4,47.5,49.8,1.9,9.8,14.9,15.4,0.4,4.2,33.1,0.466,0.326
805,Sr,Ervin Mitchell,Grambling St.,SWAC,73,1.9,-1,104.1,24.6,51.4,55.7,3,9.6,7.3,16.3,1.7,2.2,53.9,0.485,0.391
806,Sr,Sherron Dorsey-Walker,Oakland,Horz,82.5,1.9,1.5,104.7,20.9,48.5,53.3,1.5,13.8,20.9,17.1,0.4,1.7,39.5,0.411,0.369
807,Sr,Eric Stuteville,Sacramento St.,BSky,66.5,1.9,-1.7,109.5,21.8,61.8,60.4,12.2,14.7,3,16.5,5.5,0.5,69.1,0.618,0
808,Sr,Kurt Steidl,Vermont,AE,71.9,1.9,4.1,121.1,12.7,55.4,58.7,2,15.8,7,9.8,2.3,1.8,24.8,0.452,0.4
809,Jr,Terrell Lewis,Eastern Illinois,OVC,80.1,1.9,0.6,111.2,17.9,52.3,54.9,1.4,2.8,27.1,17.4,0,2,22.2,0.344,0.391
810,Sr,Kuran Iverson,Rhode Island,A10,64.8,1.9,4.4,104,21.5,51.9,53.4,9.4,21.7,13.1,19.2,5.3,1.4,37.6,0.551,0.296
811,Sr,Malachi Alexander,Holy Cross,Pat,85.9,1.9,1.4,100,23.4,52.7,54.7,3.6,16.3,14.7,14.6,1.7,3.4,33.2,0.482,0.39
812,Jr,Desonta Bradford,East Tennessee St.,SC,73.5,1.9,3.7,108.9,18.8,53.5,59.1,2.3,14.2,21.5,23.1,3.2,2.1,51.3,0.544,0.346
813,Jr,Malcolm Drumwright,Jacksonville St.,OVC,82.6,1.9,-1.3,103.1,22.4,50,53.1,1,7.2,23,19.7,0.7,1.1,19.9,0.468,0.357
814,Sr,Caleb White,East Carolina,Amer,77.3,1.9,0.7,106.4,18.2,49.4,52.6,1.2,6.4,11,11.5,1,1,20.1,0.432,0.355
815,Jr,Tai Odiase,Illinois Chicago,Horz,66.8,1.9,1.9,111,18.6,56.4,57.8,11.9,15.5,2.5,14.9,9.5,1,50.2,0.564,0
816,Sr,Jon Severe,Iona,MAAC,65.6,1.9,0.6,108.2,20.8,55.2,58.8,3.1,11.9,15,19.2,0.3,1.4,24.7,0.474,0.424
817,Sr,Lawrence Cooks,Hampton,MEAC,71,1.9,1,111.5,19.2,53.6,57.7,2,13.6,18.1,17.2,0.1,1.6,29.7,0.388,0.409
818,Sr,Chris Brady,Monmouth,MAAC,52.5,1.9,3.5,116.7,18.8,58.6,60.4,10.7,21.2,3.6,14.3,8.5,1,30.6,0.596,0.222
819,Sr,Buay Tuach,Loyola Marymount,WCC,68.3,1.9,2.3,105.3,20.4,58.8,59,4.5,12.2,15.7,21.1,1.2,2.9,34.8,0.595,0.386
820,So,Nick Emery,BYU,WCC,75.4,1.9,2.3,103.3,20.1,51.8,55.2,0.4,9.4,14.8,17.6,0.9,2.8,22.4,0.47,0.371
821,Jr,Antino Jackson,Akron,MAC,69.3,1.9,0.5,106.8,20.7,53.3,56.3,1.5,8.8,18.1,19.4,0.3,2.3,29.5,0.475,0.382
822,Jr,Tiwian Kendley,Morgan St.,MEAC,61.4,1.9,0.1,94.7,35.1,43.5,51.5,5.6,11.7,8.1,21.4,1.3,2.2,54.3,0.416,0.307
823,Sr,Ryan Sawvell,Wofford,SC,73.8,1.9,0,112,16.3,54.4,57.2,8,18.4,11.5,17.5,0.7,0.7,29.3,0.535,0.377
824,Jr,Omega Harris,UTEP,CUSA,87.2,1.9,-0.1,97.8,24.9,50.5,55.2,1.2,10.2,12.7,18,0.6,2.1,35.7,0.487,0.363
825,Jr,Jeff Beverly,UTSA,CUSA,67.7,1.9,-0.8,94.5,32.7,40.6,46.6,8.8,14.8,9,14.5,0.8,0.8,39.1,0.428,0.213
826,So,Nate Navigato,Toledo,MAC,67.7,1.9,2.1,115.7,15.6,53.8,57.8,2.6,9.6,9.4,11.9,1.4,1.1,29.8,0.387,0.405
827,Jr,Donovan Jackson,Iowa St.,B12,41.3,1.9,3.8,119.8,16.4,58.3,61.1,0.4,5.7,12.2,11.2,0,1.7,25.2,0.439,0.454
828,So,Christian Cunningham,Jacksonville St.,OVC,64.8,1.9,3.1,115.4,16.5,60.8,61.2,13.4,22.2,8,19,7.5,1.3,38.6,0.608,0
829,Jr,Deontae North,Portland St.,BSky,61,1.9,0.4,106.1,25.2,51.2,54.8,3.7,12.1,14.3,13.4,1,2.7,42.1,0.528,0.328
830,So,Blake Reynolds,Yale,Ivy,65.4,1.9,1.8,108.5,20.1,51.6,53.9,6.6,15,18.3,17.4,0.3,1.8,20.5,0.478,0.369
831,So,Travis Munnings,Louisiana Monroe,SB,82.8,1.8,1.5,101.5,22.2,51.5,52.9,7.2,19.8,13.1,17.6,1.1,1.5,27.1,0.49,0.367
832,Sr,Aaron Anderson,Oral Roberts,Sum,62.8,1.8,0.1,111.9,16.8,53.9,61,6.1,15.4,21.3,23.6,0.4,1.7,55.8,0.528,0.375
833,Sr,Ja'Dante' Frye,Nicholls St.,Slnd,83.3,1.8,-2.4,104.3,21.6,50.3,54.6,5.8,13.7,9.7,15.5,1.5,1.5,36.9,0.495,0.348
834,Fr,Taurean Thompson,Syracuse,ACC,44.3,1.8,2.1,105.8,25.2,55.5,57.1,9.2,14.8,7.1,16.9,6.5,2.2,32.1,0.575,0.188
835,Sr,Josh Williams,Lipscomb,ASun,65.2,1.8,0.4,107.5,22.7,55.7,60.4,4.4,10.2,12.6,20.4,1.1,1.6,32.4,0.545,0.377
836,Fr,Cordell Pemsl,Iowa,B10,47,1.8,3.1,108.9,21.8,61.7,61.4,10.1,17.4,11,20.2,3.7,2.1,63.8,0.62,0
837,So,Zach Braxton,Weber St.,BSky,59.2,1.8,-1.3,110.3,22.4,60.6,59.7,9.4,20,8.9,15.8,2.8,0.7,59.2,0.606,0
838,Fr,Jordan Bowden,Tennessee,SEC,52.9,1.8,4,109.8,16.7,45.6,51.3,3.4,10,11.6,10.2,0.8,2.3,32.3,0.422,0.321
839,So,Khwan Fore,Richmond,A10,84.2,1.8,0.7,102.9,18.5,53,54.9,4,10.6,13.5,16.2,1.2,2.6,40.9,0.535,0.333
840,So,Jaire Grayer,George Mason,A10,72.9,1.8,1.4,104.7,19.3,50.3,53,6.2,13.2,4,15.3,3,1.5,16.5,0.434,0.388
841,Sr,Eron Harris,Michigan St.,B10,44,1.8,2.4,101.8,24.2,52.4,55.3,2.8,11.7,15.5,18.4,0.8,1,25.2,0.472,0.387
842,So,Joseph Chartouny,Fordham,A10,73.8,1.8,4.6,98.5,23.6,49.8,53.7,1.5,15.4,31.9,22.6,0.6,5.8,29.3,0.433,0.379
843,Sr,Javontae Hawkins,Fordham,A10,75.2,1.8,-0.7,97.8,24.9,47.8,54.3,4.8,16,7.7,17.9,2,1.8,40.5,0.457,0.356
844,Sr,Denzel Gregg,St. Bonaventure,A10,78.9,1.8,-0.6,102.8,20.7,49.7,52,10.5,17.1,6.9,17,6.3,0.8,35.6,0.51,0.091
845,Jr,Cameron Neubauer,San Diego,WCC,73.3,1.8,-1.2,101.2,22.6,52,55.7,5.5,16.1,19.9,20.8,0.8,0.7,40,0.559,0.329
846,Sr,Marc Loving,Ohio St.,B10,84.5,1.8,1.5,98.3,20.2,51.5,55.8,3.6,11.4,10.4,23.4,1.8,1,40.3,0.455,0.382
847,So,Donta Hall,Alabama,SEC,48.6,1.8,6.6,119,14.9,65.8,65.2,11.1,20,5.7,18.4,8.1,1.6,62.5,0.658,0
848,So,Jessie Govan,Georgetown,BE,52,1.8,3.8,103,24.9,54,56.2,7.1,19.3,15.4,18.7,4.8,1.4,32.4,0.53,0.4
849,So,Jordan Roland,George Washington,A10,50.2,1.8,3.3,119.8,15.2,59.2,60,2.6,8.9,14.8,13.5,1.5,2.3,12.4,0.549,0.417
850,Fr,Jordan Walker,Morehead St.,OVC,42.1,1.8,1.1,129.1,15.4,60,63.3,3.3,7.8,10.3,11.7,0.2,1.4,26.2,0.421,0.493
851,Fr,Kristian Doolittle,Oklahoma,B12,61.3,1.8,3.1,102.2,20.5,43.2,51.3,8.6,18.5,8.8,17.9,1.4,1.5,50.2,0.393,0.395
852,Sr,Sean O'Brien,Southern Illinois,MVC,79.2,1.8,0.2,97.8,23.3,49.7,50.6,8.3,22.9,19,19.9,0.9,1.7,26.5,0.526,0.184
853,So,Torin Dorn,North Carolina St.,ACC,59.5,1.8,0.9,107,18.6,55.3,57.5,4.4,16.5,6.5,16.6,0.5,0.9,34.2,0.556,0.364
854,Jr,K.J. Maura,UMBC,AE,80.3,1.8,0.6,113.2,15.7,51.2,57.3,2.3,7.7,22.2,19.5,0.1,3.1,34.9,0.457,0.385
855,Jr,Silas Melson,Gonzaga,WCC,59.6,1.8,5,117.1,14,54.6,57.9,2.4,7.9,9.9,13.4,0.7,1.6,23,0.505,0.391
856,Sr,Darryl Reynolds,Villanova,BE,51.3,1.8,4.5,119.7,11.3,68.8,69.2,11.8,16.6,4.1,25.6,4.7,1.3,53.8,0.688,0
857,So,Jack Purchase,Hawaii,BW,75.6,1.8,3.3,112.6,15.7,58.1,60.8,2.8,14.7,14.7,18.2,1.5,1.2,17.5,0.514,0.396
858,So,Eric Paschall,Villanova,BE,54.2,1.8,2,109.7,18.1,56.2,58.3,8.6,12.8,5.2,18.5,2.7,1.5,30.3,0.638,0.279
859,Sr,Willie Conner,Buffalo,MAC,78.2,1.8,0.2,108.1,18.3,51.9,56.5,2.9,6.7,5.8,16.3,1,0.8,43.2,0.456,0.374
860,Sr,Shaquille Cleare,Texas,B12,53.8,1.8,2.2,107.3,19,55.5,58,8.2,16.1,5.2,17.2,2.8,0.7,30,0.558,0
861,So,Markell Lodge,Saint Joseph's,A10,44,1.8,2,131,10.8,74.1,68.6,10.2,16.2,1.1,10.6,6.7,0.7,45.9,0.741,0
862,Jr,Greig Stire,Albany,AE,59.3,1.8,-0.2,114.9,17.9,55.9,57.7,14.8,16.9,8.7,17,1.5,1,61.5,0.559,0
863,Fr,Kobi Simmons,Arizona,P12,58.9,1.8,1,104.2,21.1,45.4,50.1,1.9,6,15.8,15,0.4,1.6,31.6,0.435,0.327
864,So,Darnell Edge,Fairleigh Dickinson,NEC,70,1.8,-0.3,116,14.7,58,62.4,2.6,9.9,8.8,16.2,0.1,1.8,27.8,0.607,0.362
865,Sr,Nick Hornsby,Sacramento St.,BSky,74,1.8,0.5,108.2,20.5,54.6,58.1,7.7,22.6,10,17.7,2,2.2,42.7,0.54,0.38
866,So,K.J. Lawson,Memphis,Amer,83.6,1.8,-1,98.1,22.1,43,47,7.4,19.3,15.5,15.8,1.4,0.8,32.5,0.416,0.328
867,Fr,Robert Kelly Jr.,Savannah St.,MEAC,55.9,1.8,-0.9,120.7,16.1,66.7,66.2,9.3,13.7,9.2,17.3,4.6,1.2,59.9,0.675,0.424
868,So,Malik Benlevi,Georgia St.,SB,66.7,1.8,3.6,116.9,14.7,59.2,60.9,5.7,12.6,6.6,15.4,4.5,2.3,38.3,0.538,0.446
869,Jr,Logan McLane,Miami OH,MAC,64.8,1.8,1.2,106,21.3,54.5,56.8,6,19.7,12,16.1,2.5,2.3,38.5,0.585,0.216
870,Jr,Stephon Jelks,Mercer,SC,66.5,1.8,1.4,112.4,16.9,45.5,51.9,9.6,19.9,11.8,15.3,2.4,1.1,40.9,0.465,0.293
871,Sr,Kethan Savage,Butler,BE,44.7,1.8,4.1,105.3,21.5,48.3,54.5,1.1,15.3,14,15.4,1.2,2.6,54.6,0.5,0.292
