RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
490,Sr,LeRon Barnes,Houston,Amer,55,2.5,4.7,129.2,11.5,62.4,62,7.3,16.2,6.8,13,2.3,1.6,14.3,0.614,0.421
491,Fr,Chris Clemons,Campbell,BSth,83.4,2.5,0.6,103.7,27.4,50.1,54.2,1.1,11.6,13.1,12,0.9,2.4,24.9,0.464,0.354
492,So,Lamonte Bearden,Buffalo,MAC,64,2.5,2.2,105.5,25,44.3,51.9,2.7,8.1,28,17.1,1,2.9,55.1,0.467,0.23
493,Sr,Farad Cobb,Cincinnati,Amer,61.3,2.5,4.6,114.5,18.4,52.9,54.3,1.9,5.6,11.9,11.2,0.1,3.1,8.5,0.421,0.394
494,Sr,Abdel Nader,Iowa St.,B12,76.9,2.5,2.6,103.5,20.7,55.5,58.4,2.9,14.3,8,19.7,2.2,1.9,31.5,0.553,0.371
495,Sr,Alex Young,UC Irvine,BW,74.6,2.5,4.7,109.8,20.4,50,52.9,2.5,12.9,28.8,15.2,0.9,2.7,27.2,0.449,0.404
496,Jr,Marquis Wright,Siena,MAAC,48.5,2.5,2.2,104.8,23.1,48.6,53.7,3.9,9.7,26.1,24.2,1.1,2.9,32.4,0.423,0.441
497,Fr,Jordan Dartis,Ohio,MAC,71.5,2.5,1.6,123.9,12.1,66.1,69.1,0.5,6.6,6.8,15.3,0.2,1.4,27.6,0.5,0.485
498,So,Zach Smith,Texas Tech,B12,80.7,2.5,5.2,108.2,17.3,51.9,55.3,6.8,19.5,10.9,16.6,5.1,1.6,51.5,0.545,0.182
499,Sr,Alex Olah,Northwestern,B10,47.7,2.5,5.3,111.6,24,54.3,57,6.7,19.9,12.3,12.8,6.7,0.5,37.6,0.557,0.296
500,Sr,Sean Sheldon,William & Mary,CAA,62.7,2.5,1,120.7,16.6,63.3,64.2,8.1,13.3,12.4,16.4,2,0.4,40.5,0.633,0
501,Jr,Dedrick Basile,Cal St. Bakersfield,WAC,72.5,2.5,6.1,112.9,20.9,55.3,57,2.8,10.2,25.2,16.8,0.9,3.6,19.7,0.545,0.375
502,Sr,Trahson Burrell,Memphis,Amer,55.9,2.5,7.2,112,21.5,47.9,52.5,9.6,16.7,23.1,13.8,2.8,2.5,29.1,0.48,0.319
503,Sr,Shane Richards,Manhattan,MAAC,89.6,2.5,0.3,104.3,23.7,48.5,55.6,2.1,11.1,10.8,13.7,0.3,1.5,42.7,0.415,0.363
504,Fr,Joe Cremo,Albany,AE,51.3,2.5,6,122.1,23.1,55.6,63.6,5.3,15.4,14,16.1,1.1,2,61.2,0.541,0.404
505,Fr,Edmond Sumner,Xavier,BE,59,2.5,5,104.3,23.5,44.6,51.6,2.3,11.7,25.2,19,0.9,2.7,59.9,0.443,0.301
506,Sr,Grandy Glaze,Grand Canyon,WAC,63.7,2.5,3.5,112.2,23.3,58.8,59.7,9.5,26.1,7.5,14.9,0,1.1,30.9,0.61,0
507,Sr,Justin Roberson,Louisiana Monroe,SB,82,2.5,2.1,105.3,23.3,51.2,54.1,3,12.9,16.9,16.3,0.4,3,33.6,0.484,0.396
508,Jr,Kennedy Meeks,North Carolina,ACC,42.4,2.5,6.6,113.2,21.8,54.8,56.7,13.5,18.1,8.6,17.7,5.2,2.3,25.5,0.548,0
509,Fr,Tra-Deon Hollins,Nebraska Omaha,Sum,82.3,2.4,6.4,107.8,22.1,50,55.4,4.2,12.5,31.8,21.6,1.3,6.3,50.4,0.535,0.275
510,Fr,Dean Wade,Kansas St.,B12,64.4,2.4,4.1,111.3,19.1,48,51.9,8.8,14.1,9.1,11,2.3,1.4,47.8,0.509,0.284
511,Fr,Dejounte Murray,Washington,P12,82.2,2.4,2.9,97.8,26,45.1,48.5,4.1,13.7,25.7,19,0.8,2.8,34.2,0.457,0.288
512,Sr,Tyron Criswell,Nevada,MWC,74.9,2.4,3.1,108,21.9,51.1,56.4,8.6,12.3,14.1,17.4,2.1,1.6,60.9,0.524,0.289
513,Jr,Taylor Barnette,Belmont,OVC,73,2.4,1.3,120.7,15.2,55.7,57.6,0.8,7.4,11.7,6.7,0.5,0.8,17,0.551,0.372
514,Sr,Charles Mitchell,Georgia Tech,ACC,62.4,2.4,2.4,106.8,23.2,51.9,53.2,17.7,26.6,4.7,17.9,1.5,1.5,32,0.519,0
515,So,Sean O'Brien,Colgate,Pat,68.9,2.4,1.4,124.1,14.9,57.2,59.6,2.5,6.5,15.7,9.6,0.4,2.3,23.5,0.494,0.423
516,So,Tyler Wideman,Butler,BE,60.8,2.4,4.7,118.3,16,60.5,61.2,10.4,16.8,5.9,15.6,6.7,2.4,62.3,0.609,0
517,Sr,Kourtlin Jackson,Southern Miss,CUSA,68.1,2.4,2.4,107.5,26.2,53.6,58.8,3.1,16.6,13.1,14.8,1.4,2.6,47.5,0.457,0.416
518,Jr,Anthony Livingston,Arkansas St.,SB,78.2,2.4,-0.2,104.3,24.6,46.3,52.7,8.6,20.7,3.6,12.8,2.5,1,36.1,0.481,0.265
519,Fr,Khalil Ahmad,Cal St. Fullerton,BW,67.4,2.4,2.5,104.7,26.1,48.2,54.1,3,13.7,13.2,14.9,0.9,1.7,45.4,0.474,0.33
520,Jr,Steven Spieth,Brown,Ivy,76.4,2.4,1.7,111.4,20,50.2,57.8,5.6,19.1,23.6,19.1,1.2,1.8,54.1,0.504,0.333
521,Sr,Tony Parker,UCLA,P12,61.9,2.4,2.2,104.3,25.5,53.9,53.6,14,20.3,5.2,14.7,4,1.4,49.3,0.539,0
522,Sr,Alex Caruso,Texas A&M,SEC,71.1,2.4,8,111.6,17.5,56.6,59.8,4.1,9.5,31.1,26.8,1.6,4.2,29.4,0.572,0.368
523,Sr,Bryce Scott,Lafayette,Pat,71.8,2.4,0.9,116.9,17.6,60.4,61.9,1.7,9.3,14.8,12.1,0.6,1.7,19.3,0.511,0.437
524,Sr,Ricky Tarrant Jr.,Memphis,Amer,73.4,2.4,2.5,108.8,19.6,43.5,52.7,1.3,8,20.4,14,0.1,2.5,63.2,0.401,0.313
525,Jr,Deckie Johnson,North Texas,CUSA,79.7,2.4,0.9,108.1,22.2,48.7,53.6,4.4,11,14.1,14.6,0.6,1.6,34.7,0.477,0.329
526,So,Matthew Fisher-Davis,Vanderbilt,SEC,65.9,2.4,5.9,116.7,14.8,60,61.2,1.6,11.5,7.8,11.9,1,1,15.3,0.39,0.446
527,So,Chauncey Collins,TCU,B12,75.1,2.4,2.6,105.7,19.6,50.9,57.4,1.9,9.5,14.1,18.8,0.3,1.4,54.6,0.375,0.395
528,Sr,Nate Engesser,Denver,Sum,52.9,2.4,4.2,117.6,23.9,63.7,66.7,2,13.2,14.9,13.5,0.8,1.6,29.6,0.63,0.429
529,So,Elijah Stewart,USC,P12,65,2.4,4,116.9,15.7,55.4,57.5,3.2,11,7.2,11.3,2.7,1.3,23.1,0.45,0.429
530,Fr,Josh Perkins,Gonzaga,WCC,77.1,2.4,4.1,108.8,19.7,51.7,54.6,2.5,9,22,20,0.9,2.3,31.1,0.479,0.379
531,Jr,Rashawn Thomas,Texas A&M Corpus Chr,Slnd,66.7,2.4,2,103.5,31.7,55.2,58.8,11.3,22.5,9.4,21.3,9.5,1.9,51.6,0.563,0.2
532,Sr,Eric McClellan,Gonzaga,WCC,67.6,2.4,4,111.1,20.2,53.5,57.9,3.1,9.5,13.2,18,0.9,1.9,38.2,0.549,0.34
533,So,Aleksa Jugovic,Tennessee Tech,OVC,81.5,2.4,0.4,114.7,17.4,56.3,60.6,0.3,7.5,17.2,16.6,0.1,1.5,28.6,0.467,0.411
534,Sr,Rayshawn Simmons,Central Michigan,MAC,82.3,2.4,-1.2,104.5,24,45.8,49.4,4.5,9.6,28.6,16.5,0,1.1,38.4,0.477,0.271
535,Sr,Twymond Howard,Tennessee Martin,OVC,81.3,2.4,0.1,103.7,26.3,47.4,52.7,4.3,19.4,15.6,15.4,1.2,1.2,44.4,0.461,0.367
536,Sr,Ronnie Drinnon,St. Francis PA,NEC,81,2.4,-0.3,109.1,23.1,51,53,12.8,25.5,11.8,13.6,0.1,1.2,47,0.52,0.304
537,Sr,Demetrious Floyd,Stephen F. Austin,Slnd,61.8,2.4,5.8,118.4,21.4,59.1,59.7,1.5,6.9,12.9,10.6,0.5,2.7,7.7,0.521,0.42
538,Jr,Robert Hubbs III,Tennessee,SEC,58.9,2.4,0.2,109.7,19.3,47.2,50.4,6,9,9.6,8,0.1,0.9,24.4,0.494,0.239
539,Sr,Darien Nelson-Henry,Penn,Ivy,66.2,2.4,2.7,106.3,24.8,58.1,60.7,10,21.8,15.8,22.1,3.7,1,33.8,0.587,0.2
540,Sr,Camyn Boone,Missouri St.,MVC,60.3,2.4,1.4,105.9,24.8,49.6,53.7,8,21.8,12,12.4,2,0.7,46.7,0.496,0
541,Jr,Martez Harrison,UMKC,WAC,80.1,2.4,-0.9,98.8,28.5,43.1,51.3,2.8,10.2,26.8,22.1,0.4,2.3,56.8,0.416,0.304
542,Jr,Chris Davenport,North Florida,ASun,67.7,2.4,3,109.5,24.2,59.2,61.5,4.7,22.5,20.1,22.2,5.7,1.2,37.2,0.607,0.376
543,Fr,Bennie Boatwright,USC,P12,58.3,2.4,2.7,107.8,22.5,49.2,53.1,6.9,15.2,7.5,13.6,3.1,0.9,33.6,0.436,0.359
544,Sr,Jake Kretzer,Akron,MAC,61.4,2.4,3.6,126.8,13.7,59.9,61.6,4.4,13,9.5,10.1,0.4,1.3,13.3,0.484,0.413
545,So,Nick Norton,UAB,CUSA,67.5,2.4,3.9,118.8,17.9,55.1,59.1,1.2,9.2,31.2,19.8,0.1,3.4,26.5,0.556,0.366
546,So,Mark Donnal,Michigan,B10,46.2,2.4,1.5,120.6,19.3,59.8,61.8,11.2,12.6,3.7,11.7,4,1.1,35.8,0.63,0.303
547,Fr,Jalen Brunson,Villanova,BE,59.8,2.4,3.7,107.9,22.1,53.9,58.1,2.4,5.9,19.1,20.2,0,1.7,38,0.51,0.383
548,So,Xavier Rathan-Mayes,Florida St.,ACC,70.9,2.4,1.4,103.4,23.2,46.9,51.9,1.4,9.3,27,20.5,0,1.9,35.8,0.5,0.285
549,Jr,Tahjere McCall,Tennessee St.,OVC,75.4,2.4,4.1,105.1,27.7,48.6,56.3,5.9,13.3,19.7,20.8,1.6,4.3,68.1,0.509,0.275
550,Fr,Jordon Varnado,Troy,SB,70.3,2.4,2.2,109.4,22.1,51.3,52.9,8.5,17.7,7.5,9.2,4.4,1.1,28.1,0.523,0.326
551,Jr,Karachi Edo,Fresno St.,MWC,55.1,2.4,2.1,115.2,19.7,56.8,57.6,13.6,13.8,2.8,11.8,7.7,0.9,51.9,0.571,0
552,Fr,Derick Newton,Stetson,ASun,77,2.4,-1,106.7,24.9,52.5,58.8,5.3,15.2,7.7,17.5,1.1,0.6,48.4,0.424,0.491
553,Jr,Chris Jenkins,Detroit,Horz,81.3,2.4,1.3,116.4,15.3,55.8,60.3,3.4,16.5,6.7,15.7,1.6,1.7,47.2,0.496,0.418
554,Sr,Jestin Lewis,Mercer,SC,43.7,2.4,4.8,111.2,23.6,53.8,56.2,1.5,13.4,14.4,14.6,0.2,3.4,19.1,0.521,0.371
555,Sr,Phillip Leonard,Mercer,SC,67.9,2.4,0.6,110.5,24.1,46.9,52.6,4.3,13.8,34.4,17.3,0.1,1,68.4,0.487,0.167
556,Jr,Xavier Moon,Morehead St.,OVC,62.8,2.4,3.6,120.3,17.9,55.4,58.2,2,11,14.3,12.6,0.6,2.2,26.8,0.509,0.414
557,Fr,Mikal Bridges,Villanova,BE,50.7,2.4,8.5,125.2,14.4,59.1,63.3,5.7,12.4,7.5,12.2,3.6,3.1,45.5,0.716,0.299
558,Sr,Casey Kasperbauer,South Dakota,Sum,82.9,2.4,0.6,115.5,15.7,52.7,57.6,0.7,8.2,10.4,9.5,0,1.6,23.9,0.417,0.406
559,So,Trey Kell,San Diego St.,MWC,73,2.4,4.5,104.1,23.4,50.4,53.2,3,11.4,11.5,15.9,0.7,1.7,35.2,0.429,0.392
560,Jr,Jaleen Smith,New Hampshire,AE,80.6,2.4,2.1,109,21.3,47.1,55.2,4.2,13.7,19.4,17.3,1.3,1.6,43.3,0.422,0.37
561,Fr,Zac Seljaas,BYU,WCC,48,2.4,6.2,131.9,13.4,67.6,68.1,2.9,12.1,9.8,12.1,2.4,1.6,18.8,0.476,0.493
562,So,Jae'Sean Tate,Ohio St.,B10,57.3,2.4,4.3,106.6,21.4,54.8,54.8,7.7,16.1,11.5,15.1,1.2,2.5,32.8,0.553,0.35
563,So,Kevin Vannatta,UNC Asheville,BSth,86.4,2.4,1.6,117.2,15.8,57.6,63,2.2,11.3,14,18.6,0.4,2,55.5,0.59,0.37
564,Jr,Vitto Brown,Wisconsin,B10,63,2.4,4,109.3,20.5,51.2,53.6,7.9,15.8,7.6,13.7,2.3,1.3,18.9,0.469,0.4
565,Jr,Cole Huff,Creighton,BE,55.5,2.3,5.1,111.8,21.4,53.4,56.7,3.1,21.7,4.9,8.9,1.3,1.6,26,0.521,0.363
566,Jr,Tavon Blackmon,Brown,Ivy,78.2,2.3,-1.4,104.1,23.3,51.8,57,1.3,6,33.4,22.8,0,2,48.2,0.459,0.467
567,Fr,Tyler Seibring,Elon,CAA,70.6,2.3,2.9,118.1,15.5,58.3,58.6,4.6,13.2,12.6,11.4,1.8,1,11.9,0.567,0.396
568,So,Ja'Quan Newton,Miami FL,ACC,50,2.3,2.2,102.5,27.7,48,54.7,2.9,8.9,21.8,20.5,0.7,2.3,62.7,0.475,0.346
569,Sr,Derrick Henry,The Citadel,SC,67.3,2.3,-0.6,109.5,24.9,48.9,56.4,3.3,13.2,10,12.4,0,2.2,60,0.505,0.31
570,So,Noah Robotham,Akron,MAC,67.5,2.3,1.9,116.7,16.1,54.3,57,1.5,7.8,21.5,16,0.3,2.1,25.6,0.443,0.4
571,Sr,Marcus Gilbert,Fairfield,MAAC,75.8,2.3,1.2,104.9,23.7,53,57.4,2.6,14.2,9,15.3,1.9,1.6,36.9,0.494,0.373
572,Jr,Avry Holmes,Clemson,ACC,76.7,2.3,2.4,108.1,18.8,47.7,52.8,2.1,8.3,16.4,14.3,0,2.3,44.9,0.441,0.333
573,Sr,Kasey Shepherd,Louisiana Lafayette,SB,56.5,2.3,3.8,113.2,21.9,50.2,55.6,2.5,8.3,15,16.4,0.1,3.1,29.7,0.486,0.341
574,Sr,Marqueze Coleman,Nevada,MWC,65.9,2.3,2.2,100.5,27.5,44.5,52.5,2.5,12,22.2,17.9,0.4,2.3,65.1,0.444,0.297
575,So,Gabe Vincent,UC Santa Barbara,BW,80.2,2.3,2.7,103.5,22.3,49.5,52.5,2.2,8.4,14.5,14.3,0.6,2.2,18.3,0.419,0.376
576,Sr,Kevin Mays,Cal St. Bakersfield,WAC,62.2,2.3,2.8,110.7,24.3,50.7,53.6,14.8,19.5,8.1,12.4,1.5,2.3,38.8,0.504,0.368
577,Jr,Corban Collins,Morehead St.,OVC,59.8,2.3,3.3,114.5,18.6,49.8,53,1.4,8.5,19.2,13.1,0.3,2.5,29.3,0.351,0.432
578,Jr,Sheldon Jeter,Pittsburgh,ACC,44.4,2.3,5.6,120.2,19.8,54.5,58.3,10.4,18.7,7.6,11.7,4.4,2,27.7,0.572,0.227
579,Fr,Jahmal McMurray,South Florida,Amer,88,2.3,-1.3,98.9,23.8,46.8,49.4,1,7.2,16.3,17.4,0.4,0.7,15.7,0.427,0.346
580,Sr,Demarcus Daniels,North Florida,ASun,64.2,2.3,-0.3,111.2,23.2,54.6,56.8,9.2,13.1,8.9,13.9,6.2,1.5,30.3,0.569,0.325
581,Jr,Eron Harris,Michigan St.,B10,51.9,2.3,2.7,110.9,22.8,52,56.4,4.3,9.4,17.3,18.9,0.4,0.7,33.7,0.43,0.439
582,Jr,Reggie Upshaw,Middle Tennessee,CUSA,78.2,2.3,4.2,104.6,24.4,51.6,51.5,10.4,20.3,14.4,14.2,2.9,2.7,45.7,0.512,0.354
583,Sr,Nick Zeisloft,Indiana,B10,50,2.3,3.6,131.5,12.4,60.8,62.6,2,7.4,6.6,11.2,0.4,0.6,12.2,0.438,0.417
584,Sr,Shaquille Hines,UT Rio Grande Valley,WAC,81.4,2.3,0.4,105.8,23,52.5,55,5.2,12.6,19.5,13.3,1.6,1.7,24.8,0.505,0.383
585,Fr,Malachi Richardson,Syracuse,ACC,85.1,2.3,2.3,100.2,22,46.5,51,1.7,12.1,12.8,17.3,0.9,2.1,38.1,0.388,0.353
586,Fr,Evan Fitzner,Saint Mary's,WCC,58.8,2.3,4.1,117.6,18.1,58.1,59.8,5.8,16.5,6.7,12.4,2,0.8,18.1,0.531,0.412
587,So,Trae Bell-Haynes,Vermont,AE,67.7,2.3,0.5,106.3,24.9,52.1,59.4,2,8.9,23.6,23.1,0.2,2.3,63,0.502,0.391
588,Sr,Robert Brown,UAB,CUSA,75.2,2.3,0.6,108.4,22.5,50.8,54.1,1.3,8.5,18.8,14.7,1,1.7,26.1,0.458,0.38
589,Sr,Willie Atwood,Arizona St.,P12,67.1,2.3,2.2,114.7,15.6,48,54.8,6,12.2,9.6,12.7,1.1,1,52,0.489,0.314
590,So,Devin Robinson,Florida,SEC,57.6,2.3,4.9,115.6,17.4,53,56.5,7.4,17.7,4,11.3,2.6,1.2,30.9,0.545,0.34
591,Sr,Spencer Collins,Wofford,SC,78.6,2.3,0.2,103.6,25.6,48.2,53,3.7,9.7,16.2,14.1,0.5,1.6,31.3,0.365,0.406
592,So,John Egbunu,Florida,SEC,59.3,2.3,3.3,106.2,22.3,59.1,58.4,10.9,15.7,3,17.4,5.7,1,68.7,0.591,0
593,Fr,Dedric Lawson,Memphis,Amer,77.5,2.3,3.7,96.4,27.8,44,49,10,19.6,16.9,19.1,5.1,2,40.9,0.422,0.35
594,So,Jared Terrell,Rhode Island,A10,87.8,2.3,1.2,100.8,22.3,45.2,50,1.5,10.2,15.2,14.9,0.8,2.1,35.4,0.42,0.347
595,Jr,Burak Eslik,SIU Edwardsville,OVC,80.5,2.3,-0.5,109.4,20.9,46.3,55.1,1.3,8.3,9.2,13.6,0,0.8,55,0.423,0.338
596,Sr,Tyler Harris,Auburn,SEC,68.5,2.3,0.4,98.2,27.2,46.6,51.7,9.9,18.3,11.3,17.9,1.7,1.4,62.2,0.48,0.243
597,Sr,Rodney Pryor,Robert Morris,NEC,72.5,2.3,2.7,100.9,29.2,49.4,55,6.2,21.9,13.4,17.5,2.9,2.6,33.2,0.535,0.29
598,Sr,John Papale,Boston University,Pat,90.8,2.3,0.2,116.6,14.8,55.3,57,0.8,7.2,11.4,9,0.5,0.9,12.2,0.44,0.402
599,Sr,Paul Jesperson,Northern Iowa,MVC,75.1,2.3,2.3,108,18.5,56.5,59.2,2.3,13.7,6,12.4,1,0.8,16.8,0.5,0.397
600,Fr,CJ Massinburg,Buffalo,MAC,63.1,2.3,4.4,113.3,20.5,51.9,57.1,5.2,12.2,13.3,14.9,1.7,2.4,50.8,0.484,0.378
601,Jr,Avery Woodson,Memphis,Amer,61,2.3,3.9,120.1,14,58.6,59.7,1.2,8.8,10.6,10.2,1.1,1.7,16.8,0.407,0.43
602,Jr,Nick Duncan,Boise St.,MWC,80.6,2.3,3.4,109.1,18.1,55.3,59,4,11.7,10.6,18.3,2,1.7,37.4,0.611,0.348
603,Sr,Kyle Dranginis,Gonzaga,WCC,78.4,2.3,5.2,119.7,12.3,53.1,53.8,5.4,10.1,15.8,15.1,1.1,1.9,19.8,0.532,0.354
604,Jr,Seth Allen,Virginia Tech,ACC,69.1,2.3,2.1,97.9,28.9,45.1,53,1.1,11.1,19.3,20.4,1,1.9,57.5,0.473,0.28
605,Jr,Bryce Jones,Murray St.,OVC,80.4,2.3,1.3,103.2,25.4,45.3,53.5,2.3,13.2,27.7,20.9,1.8,2.2,46.2,0.421,0.34
606,Jr,Mamadou Ndiaye,UC Irvine,BW,56.1,2.3,5.1,108.4,24.7,66.7,66.9,10.6,23.5,5.6,23.4,10.4,0.4,68.4,0.667,0
607,So,Caleb Martin,North Carolina St.,ACC,75.6,2.3,3.3,107.5,18.6,50.9,52.6,3.3,13.3,8.9,15.5,2,1.7,20.1,0.445,0.361
608,Jr,Jeremy Hollowell,Georgia St.,SB,78.6,2.3,2,101.4,25.7,48,53.5,3.8,15.5,12.7,14.9,1.5,1.6,35.8,0.47,0.333
609,Jr,Wesley Iwundu,Kansas St.,B12,79.6,2.3,3.6,100.7,22.2,48.8,53.7,4.1,12.6,24.6,23.5,0.9,2.4,53.2,0.51,0.2
610,So,Josh Robinson,Austin Peay,OVC,85.3,2.3,-1.5,104,24.7,47.6,54.6,1.3,9,15.1,18.3,0,1.5,44.5,0.438,0.346
611,Jr,Demetrius McReynolds,Eastern Illinois,OVC,55.7,2.3,2.2,115,21.2,53.7,57.2,5.2,17.5,11.5,10,0.4,1.9,23.7,0.55,0.352
612,Sr,Kenny Gaines,Georgia,SEC,72.4,2.3,3.2,104,21.4,49.7,52.7,3,7.7,7.8,14,2.7,1.7,24.4,0.381,0.383
613,Sr,Jeff Newberry,Oklahoma St.,B12,74.7,2.3,5,104,20.4,43.9,50.3,4.5,13,11.2,11.8,1.9,3.1,36.7,0.424,0.311
614,Sr,Roger Woods,Little Rock,SB,57.1,2.3,4.8,110.9,24.3,56.8,59.4,6.3,15.5,15.1,16.4,1.2,2.6,60.6,0.577,0.344
615,Jr,Tre' McLean,Chattanooga,SC,77.7,2.3,3.6,110.4,20.8,54.1,58.3,6.6,17.6,15.2,19.7,2.7,3,36.5,0.533,0.372
616,Sr,Carlton Brundidge,Detroit,Horz,50.6,2.2,1.2,113,24.8,50.7,55,8.4,14,18.2,14.1,0.2,1.4,43.9,0.52,0.281
617,Jr,Ike Iroegbu,Washington St.,P12,76.1,2.2,0.6,99.9,24.2,50.7,55,2.1,9.8,24.1,21,0.3,1.5,35.8,0.5,0.347
618,Sr,Mike Gesell,Iowa,B10,74.2,2.2,2.9,107,19.2,42.7,48.3,1.8,9.4,35.3,19.9,0.5,2.6,40.1,0.403,0.348
619,So,D'Marques Tyson,Portland,WCC,50.2,2.2,3.8,118.6,20.6,59.8,61.3,3.1,11.2,6.4,12.5,1,1.3,14.8,0.489,0.415
620,So,Robert Johnson,Indiana,B10,53.2,2.2,3.9,115.7,17.3,58.6,59.3,2,13.4,20.5,22.9,0.7,1.5,19.3,0.452,0.447
621,Fr,Ernie Duncan,Vermont,AE,62.6,2.2,2.2,112.8,19.9,59.1,61.9,1.7,9.9,16.7,19.9,0.1,1.7,24.3,0.435,0.443
622,So,Jevon Carter,West Virginia,B12,68.8,2.2,6.3,108.6,18.1,45.9,50,2.7,9.7,21.2,18.3,1.3,3.4,31,0.459,0.306
623,Sr,Markus Kennedy,SMU,Amer,53.9,2.2,5.8,107.4,23.3,51.4,52.4,11.4,19.9,17.3,19.1,6.2,1.9,30.6,0.509,0.5
624,Jr,Caleb White,East Carolina,Amer,73.7,2.2,1.5,106.3,19.6,54,56.9,1.6,9.6,17.3,16.7,0.4,1.4,19.9,0.492,0.38
625,Sr,Terry Tarpey,William & Mary,CAA,75,2.2,6.4,108.6,19.7,52.7,57.3,5.8,22.3,15.6,18.8,4.6,3.8,38.7,0.574,0.267
626,So,Bryce Washington,Louisiana Lafayette,SB,60.9,2.2,3.5,117.5,17.2,60.4,61.2,10.1,13.5,10,17.7,1.7,1.6,49.7,0.615,0.25
627,Sr,Josh Fox,UC Davis,BW,75.6,2.2,2.5,99.4,27,50.8,53.5,7.4,17.7,17.1,17.7,1.6,1.9,39.2,0.51,0
628,Sr,Connor Lammert,Texas,B12,70.6,2.2,4.4,116,12.8,52.3,55,5.8,15.7,6.2,11.9,1.6,1.3,19,0.577,0.336
629,Sr,Adam Woodbury,Iowa,B10,62.9,2.2,2.1,114.9,16.6,55,58.7,13.2,21.6,6.1,18.3,1.3,1,52.6,0.55,0
630,Jr,D.J. Johnson,Kansas St.,B12,48.4,2.2,5,111.1,22.1,60.8,63.3,14.7,15.3,3.2,21.2,5.3,2.1,69.3,0.608,0
631,Fr,Corey Sanders,Rutgers,B10,72.1,2.2,1.5,96.2,27.4,47.8,51.1,1.5,8.7,29.6,18.7,0.5,3,29.3,0.481,0.315
632,Fr,Marshawn Wilson,Northern Illinois,MAC,45,2.2,6.3,114,25.3,55.2,58.8,3.8,12.2,12,12.7,0.5,2,36.7,0.448,0.427
633,So,Amanze Egekeze,Belmont,OVC,54.7,2.2,2.3,125.2,15.3,67,68.5,5.1,11.7,5.6,14.2,1.8,1,30.5,0.703,0.43
634,So,Brenton Scott,Indiana St.,MVC,76.4,2.2,4.5,101.3,23.7,49.7,53,2.2,12.9,11.3,14.2,0.8,2.3,24,0.425,0.379
635,So,Isaac Copeland,Georgetown,BE,79.2,2.2,2.8,104.8,18.8,48.5,52.8,5.3,13.8,12.7,15.6,2,1.4,29.7,0.539,0.272
636,Jr,Emmanuel Omogbo,Colorado St.,MWC,57.7,2.2,0.6,108.8,23.3,46.7,51,13.3,23,8.5,12.6,1.2,1,48.1,0.502,0.2
637,Jr,Walter Wright,Montana,BSky,82.3,2.2,-0.5,102.5,25.8,46.5,51.2,2.7,10.8,28.1,18.8,0,1.6,31.4,0.416,0.372
638,Fr,Jaylen Brown,California,P12,68.3,2.2,2.6,95.4,30.9,47.1,51.8,4.5,16.5,15.1,21,2.2,1.7,57.4,0.482,0.294
639,Jr,Steven Cook,Princeton,Ivy,69.5,2.2,3.6,110.7,20.5,53.2,55.7,5.1,11.8,11.2,13.5,2.3,2.2,22.7,0.541,0.349
640,So,James McGee,Southern Utah,BSky,66.6,2.2,0,114.1,19.7,58.3,62.2,0.9,7.5,12.6,15.1,0.4,1.9,26.4,0.448,0.418
641,Jr,Denzel Ingram,UNC Wilmington,CAA,81,2.2,2.3,106.2,20.8,46.8,51,1.5,6.4,18.1,15.3,0.1,2.4,25,0.351,0.37
642,Sr,Ben Millaud-Meunier,St. Francis PA,NEC,67.3,2.2,0.5,114.9,20.4,52.5,57.8,1.4,10.1,13.9,14,0.3,1.1,30.5,0.347,0.396
643,Jr,Robert Hatter,Cornell,Ivy,59.4,2.2,-0.9,94.1,35.6,47,50.8,3.1,9.2,30.1,19,0.5,2.2,33.6,0.457,0.33
644,So,Christen Cunningham,Samford,SC,83.2,2.2,-0.7,104.4,23.8,47.5,54.7,1.7,7.6,23.7,19.1,0.1,1.7,45.3,0.489,0.274
645,So,Xavier Cooks,Winthrop,BSth,70,2.2,3.2,107.4,25.2,57.4,60.6,5.8,20.1,11.7,20.8,5.5,1.7,33.6,0.556,0.409
646,Sr,Eric Jacobsen,Arizona St.,P12,56,2.2,1.9,117.2,16.3,57.9,60,10.3,15,4.5,14,4.7,0.5,61.4,0.577,0.5
647,Fr,Deyonta Davis,Michigan St.,B10,46.1,2.2,6.8,119.4,18.5,59.8,60.1,13.6,19,7.5,14.8,10.2,0.8,19.1,0.598,0
648,So,Donte Grantham,Clemson,ACC,80.8,2.2,3.4,106.6,18.3,48.4,51.7,3.9,10.7,14.4,14.9,1.6,1.9,18.5,0.423,0.354
649,So,Muhammad-Ali Abdur-Rahkman,Michigan,B10,70.2,2.2,2.5,112.9,16.3,52,54.7,2.7,9.4,11.5,9.4,1,1.4,27,0.509,0.361
650,Jr,Austin Loop,Marshall,CUSA,71.8,2.2,1.1,125.1,11.7,58.8,61,2.1,4,5.4,6.4,0.7,1.3,15.1,0.5,0.398
651,Jr,Katin Reinhardt,USC,P12,66.2,2.2,3.6,108.1,19.2,53.4,55.2,2.7,8.1,9.5,15,0.5,2.1,14,0.509,0.373
